transaction_id,customer_id,product_category,amount,currency,transaction_date,country,payment_method,status
102418,5217.0,LIVRES,34.87,EUR,2026/09/22 08:23,United States,carte_bancaire,failed
102505,5553.0,Ã‰lectronique,11.67,EUR,2025-11-05,de,cheque,COMPLETED 
102236,5378.0, mode,,EUR,30/08/2025,US,null,COMPLETED 
101137,5389.0,Ã‰lectronique,8.13,EUR,2025/06/09 12:43,FR,virement,COMPLETED 
102043,5184.0,ELECTRONIQUE,28.14,,05-14-2026,USA,cheque,completed
102752,5058.0,Modes,16.13,eur,26-Jun-2026,FRANCE,carte_bancaire,refunded
100071,5311.0,MODE,47.97,EUR,07-29-2025,Francia,cheque,failed
100055,5105.0,MODE,48.21,EUR,2026/02/11 06:50,BE,paypal,completed
101339,5410.0,maison,28.6,EUR,2025-11-24,FRANCE,paypal,refunded
102566,,SPORT,10.01,,2025/07/25 16:45,USA,cheque,pending
100453,5478.0,Maisons,38.62,EUR,12/08/2025,Francia,paypal,refunded
100913,5349.0,Beaute,$101.46,EUR,04/06/2026,US,carte_bancaire,completed
101199,5535.0,Beaute,83.74,EUR,05-11-2025,DE,cheque,refunded
101274,5075.0, mode,73.1,eur,25-Aug-2025,États-Unis,cheque,Completed
101265,5014.0,SPORT,9.14,,01-Dec-2025,US,carte_bancaire,pending
100037,5484.0,Livres,4.21,EUR,2026/02/25 12:31,BELGIQUE,virement,refunded
100974,5633.0,BEAUTE,16.42,EUR,05/09/2025,CH,,pending
100004,5202.0,Électronique,73.42,,07-04-2025,BE,carte_bancaire,failed
100983,5200.0,Beaute,N/A,EUR,11-27-2025,CH,carte_bancaire,Completed
100088,5499.0,SPORT,NULL,USD,31-Aug-2026,BELGIQUE,carte_bancaire,Completed
102516,5774.0,beauté,26.5,EUR,25-Mar-2025,France,virement,COMPLETED 
101418,5651.0,SPORT,97.09,eur,09-08-2026,France,carte_bancaire,failed
101284,5312.0,Beaute,12.09,,04-24-2026,DE,paypal,pending
101752,5143.0,MODE,13.62,EUR,05/01/2026,fr,virement,failed
100039,,Beaute,29.29,EUR,02-02-2026,Allemagne,virement,COMPLETED 
101486,5558.0,Sports,,EUR,12-Nov-2025,USA,paypal,completed
102003,5595.0,Modes,"18,59€",EUR,09-04-2025,ch,paypal,failed
100169,5533.0,SPORT,12.45,eur,-,United States,virement,completed
101355,5052.0, mode,,EUR,2025/06/07 15:02,États-Unis,carte_bancaire,pending
100737,5336.0,MODE,59.41,EUR,05-12-2025,Suisse,paypal,failed
101656,5363.0,electronique ,"28,55€",EUR,2025-09-08,BE,carte_bancaire,pending
102782,5213.0,Électronique,8.31,EUR,08-13-2025,Francia,carte_bancaire,COMPLETED 
101564,5305.0,Maison,47.62,USD,2026-09-22,SUISSE,cheque,Completed
102223,5540.0,Beaute,20.84,EUR,2025-10-06,Suisse,paypal,Completed
100634,5392.0,Sports,9.87,EUR,08-Jul-2025,États-Unis,paypal,Completed
100075,5580.0,Electronique,30.78,eur,2026/08/08 10:45,Belgique,N/A,failed
102042,5552.0,Maisons,15.31,EUR,2025-07-04,fr,paypal,failed
101290,5369.0,BEAUTE,-34.8,eur,09/06/2025,SUISSE,cheque,completed
101380,5242.0,Sports,45.16,EUR,2026/08/15 12:40,Francia,virement,Completed
100579,5239.0,Beauté ,68.67,EUR,2026-04-28,Allemagne,virement,failed
100328,5767.0,Beauté ,43.02,EUR,2026-06-06,de,cheque,failed
102732,5719.0,SPORT,,EUR,2026-06-29,Francia,paypal,completed
100892,5130.0,Beaute,64.07,EUR,2025-08-07,France,unknown,refunded
102178,5756.0,LIVRES,151.6,EUR,2026/04/18 02:20,Etats-Unis,carte_bancaire,failed
100780,5755.0,MODE,NULL,EUR,22/06/2026,be,paypal,failed
100159,5157.0,sport,44.3,,22-Jul-2025,ch,carte_bancaire,pending
101651,5308.0,Beaute,32.89,EUR,2025-09-11,Suisse,cheque,pending
101807,5092.0,MODE,null,EUR,03-26-2025,FR,virement,refunded
102396,5534.0,MODE,-10.7,EUR,2026/02/08 06:22,BELGIQUE,paypal,COMPLETED 
100061,5710.0,Maison,,EUR,09/03/2026,fr,virement,refunded
100849,5148.0,Beaute,15.21,EUR,13/05/2026,Etats-Unis,paypal,completed
102196,,Ã‰lectronique,35.99,EUR,26/09/2025,Allemagne,cheque,refunded
100128,,Mode,40.01,EUR,2025/06/23 18:33,US,carte_bancaire,failed
101716,5050.0,livres,33.08,EUR,11/09/2026,BE,carte_bancaire,COMPLETED 
101043,5302.0,Sport,23.7,EUR,09/12/2025,BE,carte_bancaire,COMPLETED 
101621,5453.0,Mode,53.64,EUR,06-29-2026,DE,virement,failed
101544,5328.0,ELECTRONIQUE,14.27,eur,01-14-2026,CH,cheque,failed
102816,5282.0,Maison,37.86,EUR,17-Sep-2026,FRANCE,?,Completed
101726,5353.0,Livres,15.14,EUR,02-03-2026,France,cheque,Completed
101070,5404.0,Sports,23.52,EUR,08-Jan-2026,Francia,carte_bancaire,refunded
100053,5295.0,Livre,42.54,EUR,08-18-2026,Allemagne,cheque,pending
102517,5035.0,Livre,3.33,EUR,21/05/2026,USA,carte_bancaire,completed
100258,5647.0, mode,-36.58,USD,16/08/2025,ch,paypal,COMPLETED 
100505,5383.0,MAISON ,15.82,USD,03-10-2026,BE,cheque,pending
100752,5457.0,maison,10.19,EUR,2025-10-31,FR,cheque,COMPLETED 
102084,5697.0,Maison,14.95,EUR,2025/10/17 19:55,GERMANY,carte_bancaire,completed
100217,5444.0,Mode,"19,82€",,2026/04/21 05:11,BE,cheque,COMPLETED 
100824,5515.0,Maisons,"16,43€",EUR,11-Sep-2026,BELGIQUE,carte_bancaire,Completed
101623,5358.0,Beaute,"13,45€",EUR,02/09/2025,be,carte_bancaire,completed
101330,5311.0,Électronique,97.29,EUR,2026/06/09 20:16,United States,carte_bancaire,Completed
102327,5544.0,beauté,65.85,EUR,01-Sep-2026,GERMANY,paypal,COMPLETED 
101389,5512.0,BEAUTE,12.45,USD,2026/04/14 04:02,Suisse,paypal,COMPLETED 
102579,5712.0,MAISON ,119.43,EUR,19/07/2026,BELGIQUE,paypal,pending
101266,5503.0,electronique ,22.2,,25-Dec-2025,CH,paypal,failed
102540,5345.0,Livre,12.95,EUR,30/05/2025,BELGIQUE,paypal,completed
101822,5704.0,maison,,EUR,23/04/2026,US,virement,refunded
101598,5497.0,Livre,25.0,EUR,24/12/2025,Suisse,virement,completed
101645,5434.0, mode,105.87,EUR,06-18-2026,DE,paypal,refunded
101747,5723.0,Maisons,38.51,EUR,04-26-2025,Belgique,n/a,completed
100771,5053.0,Modes,14.79,EUR,01/08/2025,US,virement,completed
100037,5589.0,Livre,"85,58€",EUR,07-Jan-2026,FRANCE,carte_bancaire,completed
101871,5133.0,Maison,20.22,EUR,08-28-2026,GERMANY,carte_bancaire,completed
101817,5515.0, mode,12.84,EUR,2026/03/12 12:18,US,cheque,failed
101085,5755.0,Maison,36.13,,14/05/2025,BE,cheque,COMPLETED 
101830,5275.0,LIVRES,46.4,EUR,10-27-2025,GERMANY,virement,refunded
100144,5179.0,Livre,31.0,EUR,10-Nov-2025,fr,cheque,pending
101325,5717.0,Électronique,4.15,EUR,03-Jun-2025,United States,cheque,completed
102186,5443.0,Maison,$6.81,EUR,21/09/2025,CH,unknown,COMPLETED 
100025,5175.0,Sports,10.82,EUR,01-16-2026,de,cheque,completed
101825,5124.0,LIVRES,36.52,,2025/06/27 16:52,de,paypal,COMPLETED 
101754,5425.0,Maisons,,eur,26-Jun-2025,SUISSE,virement,Completed
102001,5149.0,BEAUTE,21.54,EUR,20/03/2026,GERMANY,carte_bancaire,pending
101789,5255.0,BEAUTE,81.97,EUR,08-11-2025,États-Unis,carte_bancaire,refunded
101987,5726.0,sport,"39,04€",USD,null,États-Unis,cheque,failed
102662,5565.0,Modes,41.99,,10-Apr-2026,United States,paypal,failed
101163,5454.0,electronique ,5.58,EUR,2025/12/15 07:20,FRANCE,paypal,pending
100963,5130.0,beauté,46.44,EUR,20-Aug-2026,FRANCE,carte_bancaire,refunded
100138,5071.0,livres,null,EUR,2025/08/11 09:08,ch,virement,Completed
101771,5752.0,Maison,112.79,EUR,13/04/2026,DE,carte_bancaire,refunded
100398,5037.0,livres,22.13,eur,,FRANCE,carte_bancaire,COMPLETED 
100584,5129.0,beauté,"28,9€",EUR,19/07/2026,Francia,cheque,pending
100948,5351.0,beauté,23.55,EUR,04-Sep-2026,DE,paypal,refunded
100704,5106.0,Sport,6.04,EUR,22-Jun-2025,United States,carte_bancaire,pending
100431,5308.0,MAISON ,,eur,11-11-2025,CH,carte_bancaire,pending
100292,5093.0,Modes,14.43,EUR,2026-03-07,Etats-Unis,carte_bancaire,pending
100145,5230.0,maison,49.58,EUR,2025/07/17 19:36,Francia,cheque,Completed
100323,5158.0,SPORT,161.28,EUR,19/07/2026,de,-999,failed
102175,5084.0,MAISON ,80435.0,EUR,09-01-2026,France,cheque,pending
101165,5616.0,Beaute,220.47,EUR,2025-04-17,Allemagne,carte_bancaire,refunded
101452,5567.0,BEAUTE,30.47,EUR,04-15-2025,BE,paypal,refunded
100002,5099.0,MAISON ,43.94,EUR,2025-08-21,FRANCE,carte_bancaire,failed
100576,5007.0,Livres,-999,EUR,01-12-2026,FRANCE,virement,failed
102372,,SPORT,28.33,EUR,02/07/2025,fr,paypal,pending
100339,5637.0,livres,14.77,EUR,09-06-2025,FRANCE,carte_bancaire,completed
101897,5275.0,Sports,"103,42€",EUR,12/01/2026,US,carte_bancaire,pending
102140,5609.0,maison,28.45,USD,2025/11/01 04:03,Belgique,virement,refunded
100925,5287.0,BEAUTE,6.23,eur,2025/09/09 00:06,CH,paypal,COMPLETED 
100265,5549.0,Sport,7.98,EUR,2026/04/13 01:48,be,virement,refunded
100376,5695.0,Maisons,53.79,EUR,22-Mar-2026,Suisse,carte_bancaire,Completed
101983,5481.0,Maison,53.31,EUR,12-Apr-2026,BELGIQUE,cheque,refunded
101463,5128.0,livres,11.41,EUR,21-Sep-2025,be,virement,Completed
100271,5400.0,BEAUTE,6.74,EUR,2025/09/03 18:32,be,virement,completed
100696,5296.0,beauté,32.9,USD,03-20-2026,Suisse,,refunded
102739,5354.0,sport,106.61,EUR,21-Feb-2026,DE,carte_bancaire,pending
100244,5704.0,SPORT,8.33,EUR,13-Jul-2025,France,carte_bancaire,COMPLETED 
100048,5655.0,Sport,18.94,EUR,21-Jul-2025,ch,carte_bancaire,COMPLETED 
100476,5582.0, mode,41.22,EUR,2026/02/06 15:55,ch,carte_bancaire,Completed
101804,5159.0,ELECTRONIQUE,N/A,EUR,20-Apr-2026,Belgique,cheque,pending
102116,5198.0,MAISON ,19.97,,23-Mar-2026,Belgique,paypal,refunded
102314,5143.0,Beaute,44.67,EUR,06-Oct-2025,DE,virement,pending
101812,5197.0,Maison,104.69,EUR,07-17-2026,SUISSE,carte_bancaire,completed
102615,5031.0,livres,-44.77,EUR,27-Dec-2025,Belgique,cheque,COMPLETED 
100018,5268.0,sport,39.7,EUR,-,Etats-Unis,cheque,completed
100063,5161.0,Électronique,8.36,USD,04-02-2026,de,cheque,failed
102678,5222.0,SPORT,26.73,EUR,2026-01-04,be,virement,Completed
102069,5063.0,sport,56.46,EUR,2026/09/12 04:13,FRANCE,virement,completed
100250,5394.0,Mode,,EUR,12-Sep-2025,BELGIQUE,cheque,completed
100413,5056.0,BEAUTE,77.47,EUR,07-24-2025,FRANCE,virement,completed
100545,5230.0,Sports,11.97,EUR,2026/03/29 17:35,États-Unis,virement,completed
101193,5124.0,Electronique,,EUR,04-Apr-2025,BE,-999,failed
100738,5235.0,Sports,54915.0,,30/09/2025,BE,cheque,COMPLETED 
100310,5234.0,MODE,20.17,EUR,29-Jul-2026,BE,-,pending
101798,5341.0,Livre,64.61,EUR,03-Aug-2025,CH,paypal,refunded
100893,5146.0,Sport,70.27,EUR,n/a,DE,paypal,completed
101131,5745.0,Beaute,,EUR,09-09-2025,BE,virement,completed
101449,5681.0,Livres,25.01,EUR,08-31-2025,Belgique,paypal,completed
100143,5285.0,electronique ,20.27,EUR,05-Sep-2026,United States,virement,Completed
100015,5465.0,Maisons,14.79,,2026-01-16,GERMANY,paypal,refunded
100203,5473.0,electronique ,"63,33€",EUR,06-22-2025,FR,paypal,failed
100721,5232.0,Sport,5.26,EUR,01-Sep-2026,FR,carte_bancaire,refunded
101420,5630.0,sport,"39,82€",EUR,2026/01/05 21:27,BELGIQUE,virement,completed
102715,5373.0,BEAUTE,unknown,EUR,2026-05-03,be,paypal,refunded
100981,5778.0,Mode,35.98,eur,07-22-2026,Belgique,carte_bancaire,Completed
102184,5011.0,MAISON ,3.35,USD,22-Oct-2025,États-Unis,paypal,completed
101539,,Maisons,,EUR,2026-04-01,BE,cheque,COMPLETED 
102608,5297.0,Livres,55.0,EUR,2026/02/19 12:55,Suisse,cheque,COMPLETED 
101550,5222.0,Beauté ,22.42,EUR,2026/06/01 10:35,de,carte_bancaire,COMPLETED 
102495,5760.0,Sport,51.0,eur,01-Jun-2025,SUISSE,cheque,failed
100363,5423.0,Livres,35.22,EUR,12-28-2025,ch,carte_bancaire,COMPLETED 
100982,5319.0,Mode,10.28,EUR,06/06/2025,Francia,carte_bancaire,COMPLETED 
100182,5591.0,Modes,9.36,,2026-09-13,France,carte_bancaire,failed
100985,5473.0,Modes,$8.65,EUR,2026-05-04,FR,paypal,completed
102089,5728.0,Maison,90.67,EUR,11-Aug-2025,Etats-Unis,null,completed
101194,5687.0,Beauté ,5.85,EUR,09-17-2025,France,carte_bancaire,refunded
102797,5015.0,Électronique,-999,EUR,11-Jan-2026,US,virement,Completed
101784,5084.0,Electronique,26.42,USD,29-Aug-2025,be,cheque,failed
101121,5491.0,SPORT,71.4,EUR,2026/09/08 11:13,ch,cheque,refunded
100187,5126.0,Beauté ,22.98,EUR,2025-08-06,US,paypal,COMPLETED 
100619,5022.0,MODE,30.01,EUR,19/08/2025,be,carte_bancaire,completed
102329,5528.0,Livre,52.68,EUR,2025-11-14,DE,paypal,completed
101175,5441.0,Sports,unknown,EUR,05-06-2026,CH,carte_bancaire,pending
101182,5358.0,livres,56.06,USD,2025/05/02 07:27,CH,virement,COMPLETED 
102456,5417.0,Maisons,14.56,EUR,2026/09/16 19:21,be,cheque,Completed
102268,5738.0,Modes,"15,58€",EUR,08-Sep-2026,BELGIQUE,carte_bancaire,COMPLETED 
100614,5052.0,Sports,221.67,EUR,2026/01/08 13:21,BE,virement,completed
101513,5063.0,Modes,,EUR,2026/08/25 09:11,Belgique,paypal,Completed
101678,5408.0,ELECTRONIQUE,110.27,EUR,2026-07-23,Suisse,virement,refunded
100401,5595.0,electronique ,,,N/A,USA,carte_bancaire,completed
100994,5155.0,SPORT,9.96,EUR,08-26-2026,Belgique,carte_bancaire,completed
100934,5459.0,Mode,36.45,EUR,null,CH,paypal,COMPLETED 
100371,5229.0,MODE,38.41,EUR,21-Apr-2026,USA,virement,pending
102046,5715.0,beauté,24.54,EUR,2025/12/11 08:12,Belgique,carte_bancaire,pending
102233,5495.0,Livre,54.78,eur,2026/02/14 07:26,Francia,virement,pending
100593,5550.0,Modes,33.13,EUR,2026/06/03 16:56,FRANCE,cheque,Completed
102034,5664.0,Mode,63.7,EUR,30/06/2026,US,carte_bancaire,COMPLETED 
100726,5045.0, mode,24.94,EUR,2026/03/26 23:01,États-Unis,carte_bancaire,completed
100826,5688.0,MODE,$101.66,EUR,04-13-2025,USA,paypal,refunded
101783,5682.0,Sports,48.62,USD,2026-06-07,de,N/A,failed
100687,5432.0,MODE,-17.51,EUR,2025-08-30,be,cheque,completed
102283,5712.0,Electronique,10.14,EUR,25-Oct-2025,US,carte_bancaire,refunded
100136,5482.0,beauté,12.12,EUR,2025-04-30,Allemagne,cheque,pending
102754,5489.0, mode,22.95,,2026/08/26 13:39,Suisse,cheque,refunded
100628,5346.0,Livres,-25.79,EUR,12-13-2025,États-Unis,cheque,pending
100334,5578.0,MODE,59.0,EUR,14-Jul-2026,BE,carte_bancaire,failed
100390,5725.0,Electronique,10.93,EUR,31/07/2026,BELGIQUE,paypal,COMPLETED 
102381,5264.0,Maisons,10.37,EUR,07-14-2025,Etats-Unis,virement,COMPLETED 
101109,5038.0,ELECTRONIQUE,68680.0,eur,10-02-2025,Suisse,virement,completed
101849,5634.0,LIVRES,$36.03,EUR,2025/06/20 19:41,be,virement,completed
102781,5703.0,sport,13.67,EUR,2025-07-31,be,carte_bancaire,Completed
100710,5794.0,LIVRES,"29,66€",EUR,04/04/2026,ch,cheque,completed
101039,5105.0,Livre,62.95,EUR,,BE,paypal,completed
102737,5439.0,Électronique,$33.38,,26/01/2026,Etats-Unis,virement,pending
102751,5102.0,Beaute,101.06,EUR,2025-09-29,France,virement,refunded
102674,5047.0,Beaute,$9.9,,15-Apr-2026,France,virement,completed
101561,5325.0,Sport,12.52,,2026/02/21 22:09,Etats-Unis,paypal,completed
102840,5061.0,Mode,16005.0,EUR,02-Jun-2025,Allemagne,cheque,COMPLETED 
101594,5246.0,maison,2.93,EUR,19/01/2026,FR,paypal,COMPLETED 
100083,5124.0,Maisons,57.96,USD,02-08-2026,FR,virement,pending
102837,5272.0,SPORT,105.99,EUR,28/04/2025,FRANCE,carte_bancaire,Completed
101112,5006.0,MAISON ,"53,68€",EUR,03-18-2026,de,cheque,refunded
100465,5186.0,Sports,20.11,eur,2025/06/07 14:42,DE,carte_bancaire,Completed
101560,5309.0,Maison,24.07,EUR,2026/01/19 21:42,GERMANY,null,refunded
101608,5294.0,livres,35.6,EUR,2025-06-28,FR,-,refunded
102067,5473.0,LIVRES,21.74,EUR,-,US,virement,pending
101359,5599.0, mode,28.93,EUR,2026-01-21,Suisse,virement,Completed
102420,5343.0,beauté,62.97,EUR,16-Dec-2025,USA,cheque,failed
101508,5329.0,Modes,"26,56€",EUR,10-10-2025,GERMANY,virement,failed
101885,5069.0, mode,31.57,eur,27-May-2025,GERMANY,carte_bancaire,failed
101104,5350.0,MAISON ,66.51,EUR,08/05/2026,GERMANY,cheque,refunded
100660,5089.0,Electronique,14.64,USD,2026/01/26 00:48,GERMANY,carte_bancaire,Completed
100338,5745.0,Electronique,35.57,USD,30-Nov-2025,BE,N/A,pending
100215,5170.0,Sports,48.57,USD,19/09/2026,SUISSE,carte_bancaire,Completed
101615,5574.0,Beauté ,"434,33€",EUR,08-Mar-2026,de,paypal,refunded
102040,5674.0,sport,13.13,EUR,16-Feb-2026,Allemagne,carte_bancaire,refunded
102592,5445.0,SPORT,23.61,EUR,06-14-2025,fr,paypal,refunded
100039,,Sport,34.63,EUR,2026/09/22 04:32,SUISSE,carte_bancaire,refunded
101592,5295.0,livres,36.34,EUR,08-08-2025,FR,cheque,COMPLETED 
102118,5232.0,Maison,2.44,EUR,13-Dec-2025,CH,paypal,failed
101793,5225.0,Électronique,44.89,EUR,16-Aug-2026,SUISSE,cheque,refunded
102770,5522.0,Electronique,"4,53€",EUR,2025-10-20,Allemagne,paypal,failed
100816,5733.0,MODE,31.2,EUR,22/05/2026,US,paypal,COMPLETED 
101067,5401.0,MAISON ,"69,74€",eur,2026/01/18 02:28,France,virement,completed
102121,5715.0,Livres,,eur,2026-01-19,de,paypal,pending
100274,5240.0,ELECTRONIQUE,10.14,EUR,06-05-2025,be,cheque,Completed
102315,5165.0,SPORT,35.85,EUR,2026-07-27,USA,cheque,refunded
100865,5699.0,MAISON ,17.31,USD,02-Jun-2026,be,cheque,pending
100101,5588.0, mode,16.8,EUR,22/04/2026,Francia,virement,failed
101501,5409.0,LIVRES,14.94,,2026/08/27 13:18,DE,carte_bancaire,COMPLETED 
102833,5428.0,sport,19.17,EUR,05/02/2026,fr,paypal,failed
100171,5004.0,livres,-11.77,EUR,30/01/2026,Francia,carte_bancaire,Completed
100107,5629.0,SPORT,28.71,EUR,16/11/2025,France,cheque,COMPLETED 
102697,5680.0,Livres,7.53,eur,28/01/2026,FRANCE,cheque,completed
101521,5447.0,livres,41.43,EUR,24/05/2025,be,cheque,completed
102724,5152.0,Maison,"143,5€",EUR,07-30-2026,CH,virement,refunded
102270,5050.0,electronique ,33.55,EUR,2025/09/15 10:16,United States,paypal,pending
102111,5220.0,BEAUTE,21.19,EUR,2026/04/15 01:30,US,cheque,COMPLETED 
101878,5646.0,BEAUTE,-5.39,EUR,27-May-2025,United States,virement,Completed
102106,5479.0,Ã‰lectronique,10.91,USD,24-Mar-2026,de,carte_bancaire,completed
102077,5693.0,SPORT,72.49,EUR,2025/06/11 17:54,BE,carte_bancaire,completed
102322,5799.0,Ã‰lectronique,37.04,EUR,13-Mar-2026,GERMANY,cheque,failed
102412,5110.0,Livre,8.93,EUR,06-07-2025,US,virement,failed
102654,5095.0,SPORT,13.57,EUR,13-Jul-2025,BELGIQUE,cheque,Completed
101873,5115.0,Sport,49.49,USD,2026-04-23,GERMANY,virement,Completed
100295,5743.0,BEAUTE,13.15,USD,n/a,CH,paypal,failed
100712,5646.0,electronique ,15.02,eur,2026/08/22 00:24,United States,paypal,Completed
101366,5249.0, mode,-999,EUR,n/a,BE,paypal,refunded
101524,5673.0,Electronique,17.55,EUR,21/10/2025,Etats-Unis,virement,COMPLETED 
102341,5449.0,maison,35.83,eur,2025/09/28 17:38,be,carte_bancaire,pending
100131,5533.0,sport,77.1,EUR,16-Apr-2026,Allemagne,carte_bancaire,COMPLETED 
100121,5154.0,Beaute,23.06,EUR,22-Jul-2025,Etats-Unis,-999,refunded
100481,5737.0,BEAUTE,10.38,USD,27-Mar-2025,Allemagne,carte_bancaire,COMPLETED 
102306,5686.0,livres,42.35,EUR,2026-09-17,États-Unis,cheque,failed
101530,5471.0,Maisons,27.85,,27-Aug-2025,CH,carte_bancaire,refunded
101691,5087.0,Livres,29.3,EUR,2025/10/09 22:19,SUISSE,cheque,failed
101514,5041.0,MODE,22.77,,2025/10/13 13:04,ch,virement,pending
102567,5059.0,Maisons,44.08,EUR,31-Mar-2026,Belgique,carte_bancaire,refunded
101762,5706.0,Livres,26.26,eur,2026-02-20,Belgique,carte_bancaire,COMPLETED 
101490,5348.0,Beauté ,-14.93,EUR,13/07/2026,ch,paypal,pending
101171,5450.0,Maisons,31.6,EUR,2025-06-06,fr,virement,pending
102526,5726.0,MODE,35.8,USD,2025/11/14 02:24,France,carte_bancaire,pending
102438,5534.0,Maison,-,EUR,2026/05/14 13:39,FRANCE,virement,completed
102619,5533.0,BEAUTE,-90.94,EUR,28/07/2026,fr,virement,completed
101005,5120.0,Mode,34.96,USD,10-27-2025,BE,carte_bancaire,pending
102284,5605.0,LIVRES,16.15,EUR,25/05/2025,SUISSE,paypal,pending
100296,5119.0,BEAUTE,55.13,EUR,13-Nov-2025,de,cheque,Completed
100214,5550.0, mode,42.97,EUR,24-Jun-2025,États-Unis,carte_bancaire,refunded
100082,5773.0,Beaute,28.97,EUR,05/11/2025,Etats-Unis,paypal,completed
102071,5307.0,electronique ,74.63,eur,26/06/2026,CH,paypal,completed
102252,5135.0,Sport,6.65,EUR,04/05/2025,SUISSE,carte_bancaire,pending
101999,5232.0,Ã‰lectronique,12.55,EUR,2025-09-05,US,cheque,COMPLETED 
100097,5105.0,Livres,31.03,EUR,07-Jan-2026,be,cheque,refunded
101333,5175.0,Electronique,$93.85,USD,2025/11/03 19:33,BELGIQUE,carte_bancaire,pending
102461,5502.0,Beaute,47.87,EUR,22-Sep-2026,FRANCE,carte_bancaire,pending
100743,5505.0,Maison,25.12,EUR,07/04/2026,GERMANY,virement,pending
100806,5563.0,SPORT,29.96,EUR,2026-01-12,États-Unis,virement,pending
102748,5103.0,Livres,34.73,USD,27/03/2025,Francia,paypal,COMPLETED 
102020,5323.0,MAISON ,25.89,EUR,2025-12-08,GERMANY,paypal,refunded
102576,5518.0,Sports,91.63,EUR,27-Apr-2026,États-Unis,carte_bancaire,Completed
101535,5064.0,MAISON ,,,2025-11-26,CH,carte_bancaire,refunded
102114,5503.0,LIVRES,47.79,EUR,10-14-2025,USA,cheque,failed
102172,5339.0,electronique ,18.4,EUR,NULL,CH,paypal,failed
102415,5279.0,ELECTRONIQUE,$31.32,eur,06-Mar-2026,US,paypal,Completed
100148,5406.0,MODE,39.24,EUR,2025/07/11 23:41,United States,virement,pending
102154,5720.0,Sport,7.89,eur,2025-06-25,États-Unis,carte_bancaire,pending
102117,5261.0,maison,10.03,EUR,2026-02-24,SUISSE,paypal,Completed
102831,5227.0,livres,"10,68€",EUR,2026-03-03,GERMANY,carte_bancaire,pending
101315,5514.0,Sports,7.53,EUR,07-Jun-2025,USA,virement,COMPLETED 
100692,5263.0,Livre,9.27,EUR,2026/04/04 05:30,Etats-Unis,virement,pending
100818,5496.0,livres,26.42,EUR,2026-05-05,USA,cheque,completed
101728,5229.0,SPORT,-34.14,EUR,n/a,France,paypal,pending
101386,5133.0,Sports,?,EUR,21/06/2026,de,carte_bancaire,COMPLETED 
102353,5081.0,Electronique,7.18,EUR,12-09-2025,BE,NULL,COMPLETED 
102120,5409.0, mode,215.15,EUR,27/03/2025,BELGIQUE,paypal,Completed
100732,5760.0,MAISON ,null,EUR,24-Jun-2025,ch,virement,failed
102663,5421.0,Electroniqe,10.45,EUR,2026-04-27,GERMANY,virement,completed
102531,5107.0,Électronique,10.66,EUR,03-Feb-2026,fr,cheque,failed
100701,5382.0,MODE,unknown,EUR,03-Aug-2026,BELGIQUE,carte_bancaire,Completed
100044,5245.0,Sport,38.76,EUR,13/06/2026,Suisse,virement,refunded
102738,5501.0,maison,99.36,,2025-09-06,fr,NULL,refunded
100921,5188.0,Mode,,EUR,25-Jun-2026,USA,virement,completed
101424,5145.0,ELECTRONIQUE,N/A,EUR,23-Oct-2025,US,paypal,completed
101708,5008.0,Beauté ,21.77,EUR,2025/09/24 00:42,BELGIQUE,virement,completed
100905,5633.0,sport,25.58,EUR,27/01/2026,US,paypal,COMPLETED 
100454,5065.0,livres,15.22,USD,06/08/2025,ch,paypal,Completed
102147,5676.0,Sport,11.64,EUR,2026/07/06 18:30,Allemagne,virement,refunded
101107,5240.0,Maison,37.04,EUR,27-Jul-2026,FR,cheque,pending
102376,5284.0,Livres,17.75,EUR,23-Feb-2026,US,virement,Completed
101886,5416.0,Modes,5920.0,EUR,2026-08-07,États-Unis,paypal,failed
100167,5770.0,Maisons,"135,25€",EUR,2026/03/25 03:36,fr,paypal,Completed
100730,5183.0,Sports,,USD,2025/12/06 11:20,FRANCE,carte_bancaire,failed
102226,5714.0,MODE,88.03,EUR,04/07/2025,Allemagne,carte_bancaire,COMPLETED 
101310,5161.0,MODE,"23,99€",eur,06-30-2025,SUISSE,paypal,Completed
102370,5521.0,SPORT,21.32,EUR,28/07/2025,DE,cheque,Completed
102205,5703.0,livres,8.71,EUR,05-13-2025,fr,virement,completed
102054,5553.0,Beauté ,n/a,EUR,22-Sep-2026,BE,carte_bancaire,failed
101652,5547.0,MAISON ,29.22,EUR,2026/05/15 16:47,Allemagne,cheque,failed
101622,5299.0,Beauté ,unknown,,02/04/2026,Etats-Unis,cheque,Completed
100587,5775.0,Sports,NULL,EUR,2026/02/21 00:55,CH,cheque,pending
101401,5139.0,sport,39.77,EUR,04-18-2025,CH,cheque,refunded
102423,5307.0,Maison,43.67,EUR,21-Nov-2025,DE,paypal,refunded
101176,5584.0,SPORT,5.35,eur,06-28-2025,BE,carte_bancaire,refunded
101700,5149.0,beauté,33.63,EUR,18/02/2026,de,virement,Completed
101040,5214.0,ELECTRONIQUE,111.67,EUR,2026/05/03 23:31,Allemagne,carte_bancaire,Completed
100033,5417.0,Maisons,9.47,USD,2026-09-07,BELGIQUE,cheque,Completed
101927,5608.0,Mode,18.97,EUR,2026/04/23 21:13,Etats-Unis,cheque,Completed
102440,5301.0,ELECTRONIQUE,118.47,EUR,2025-08-21,be,virement,completed
