customer_id,avg_basket_30d,recency_days,nb_orders_90d,category_pref,week
7067,186.83,9.7,0,Electronique,production_semaine_courante
7068,107.25,87.3,1,Jardin,production_semaine_courante
7069,26.88,7.9,0,Jardin,production_semaine_courante
7070,81.05,3.0,1,Maison,production_semaine_courante
7071,26.98,14.3,0,Mode,production_semaine_courante
7072,75.04,4.0,0,Electronique,production_semaine_courante
7073,48.24,1.7,1,Maison,production_semaine_courante
7074,78.34,0.8,0,Maison,production_semaine_courante
7075,62.46,0.3,2,Livres,production_semaine_courante
7076,12.09,8.5,1,Jardin,production_semaine_courante
7077,77.85,8.3,2,Livres,production_semaine_courante
7078,45.84,3.1,0,Beaute,production_semaine_courante
7079,86.48,23.0,0,Jardin,production_semaine_courante
7080,99.56,2.1,2,Livres,production_semaine_courante
7081,27.48,,0,Sport,production_semaine_courante
7082,61.06,13.3,1,Maison,production_semaine_courante
7083,9.28,,2,Mode,production_semaine_courante
7084,95.15,49.4,0,Livres,production_semaine_courante
7085,85.78,5.5,0,Jardin,production_semaine_courante
7086,14.35,9.0,3,Beaute,production_semaine_courante
7087,16.38,5.0,3,Jardin,production_semaine_courante
7088,35.7,19.6,2,Electronique,production_semaine_courante
7089,61.19,10.0,1,Jardin,production_semaine_courante
7090,73.21,2.1,1,Jardin,production_semaine_courante
7091,73.08,1.7,0,Beaute,production_semaine_courante
7092,21.11,19.4,2,Jardin,production_semaine_courante
7093,62.2,4.1,3,Beaute,production_semaine_courante
7094,8.48,2.2,0,Mode,production_semaine_courante
7095,70.46,10.4,1,Mode,production_semaine_courante
7096,84.7,24.4,1,Beaute,production_semaine_courante
7097,34.11,4.9,0,Jardin,production_semaine_courante
7098,250.37,4.9,2,Electronique,production_semaine_courante
7099,24.66,26.9,0,Beaute,production_semaine_courante
7100,111.28,2.4,2,Jardin,production_semaine_courante
7101,25.4,14.4,1,Electronique,production_semaine_courante
7102,31.77,,0,Electronique,production_semaine_courante
7103,72.59,27.6,2,Maison,production_semaine_courante
7104,352.73,1.0,2,Mode,production_semaine_courante
7105,129.5,5.8,2,Mode,production_semaine_courante
7106,20.62,2.3,2,Mode,production_semaine_courante
7107,99.04,44.7,2,Electronique,production_semaine_courante
7108,115.85,64.0,1,Beaute,production_semaine_courante
7109,70.46,4.0,1,Livres,production_semaine_courante
7110,118.7,16.6,1,Livres,production_semaine_courante
7111,149.24,27.6,1,Sport,production_semaine_courante
7112,29.94,4.0,3,Jardin,production_semaine_courante
7113,74.58,3.1,1,Jardin,production_semaine_courante
7114,39.43,0.2,1,Jardin,production_semaine_courante
7115,34.6,8.0,0,Maison,production_semaine_courante
7116,21.98,34.5,2,Jardin,production_semaine_courante
7117,239.6,35.0,2,Jardin,production_semaine_courante
7118,76.83,2.1,1,Maison,production_semaine_courante
7119,127.81,3.4,0,Electronique,production_semaine_courante
7120,78.08,7.9,2,Livres,production_semaine_courante
7121,101.81,22.8,1,Electronique,production_semaine_courante
7122,24.22,14.2,2,Mode,production_semaine_courante
7123,16.82,10.8,1,Sport,production_semaine_courante
7124,6.21,,0,Livres,production_semaine_courante
7125,83.49,1.5,1,Jardin,production_semaine_courante
7126,10.68,9.7,2,Beaute,production_semaine_courante
7127,16.47,,0,Livres,production_semaine_courante
7128,82.71,,1,Maison,production_semaine_courante
7129,103.45,11.0,0,Livres,production_semaine_courante
7130,282.31,5.3,0,Maison,production_semaine_courante
7131,12.15,11.6,2,Jardin,production_semaine_courante
7132,26.67,12.8,0,Maison,production_semaine_courante
7133,36.27,12.9,2,Sport,production_semaine_courante
7134,73.72,28.7,3,Maison,production_semaine_courante
7135,7.94,7.4,3,Jardin,production_semaine_courante
7136,187.14,10.9,3,Jardin,production_semaine_courante
7137,45.48,0.2,3,Maison,production_semaine_courante
7138,34.84,23.4,3,Sport,production_semaine_courante
7139,15.39,4.5,6,Livres,production_semaine_courante
7140,13.42,25.4,0,Jardin,production_semaine_courante
7141,71.86,4.6,2,Sport,production_semaine_courante
7142,100.43,,0,Electronique,production_semaine_courante
7143,42.23,2.5,1,Maison,production_semaine_courante
7144,16.58,63.7,3,Beaute,production_semaine_courante
7145,20.1,5.8,1,Maison,production_semaine_courante
7146,88.78,1.7,1,Mode,production_semaine_courante
7147,183.87,,0,Electronique,production_semaine_courante
7148,279.05,5.6,1,Livres,production_semaine_courante
7149,53.46,0.6,0,Jardin,production_semaine_courante
7150,52.43,10.7,1,Jardin,production_semaine_courante
7151,117.46,3.6,1,Livres,production_semaine_courante
7152,66.25,11.0,3,Jardin,production_semaine_courante
7153,15.98,2.3,2,Mode,production_semaine_courante
7154,56.08,8.4,0,Beaute,production_semaine_courante
7155,79.32,13.7,1,Electronique,production_semaine_courante
7156,71.39,1.0,0,Livres,production_semaine_courante
7157,51.7,7.6,1,Jardin,production_semaine_courante
7158,117.02,5.4,4,Jardin,production_semaine_courante
7159,75.19,4.1,1,Sport,production_semaine_courante
7160,6.02,,1,Jardin,production_semaine_courante
7161,50.16,13.3,1,Jardin,production_semaine_courante
7162,68.75,,0,Mode,production_semaine_courante
7163,8.16,2.6,0,Jardin,production_semaine_courante
7164,70.05,,1,Mode,production_semaine_courante
7165,138.92,3.5,3,Jardin,production_semaine_courante
7166,13.41,,2,Electronique,production_semaine_courante
7167,37.63,9.3,1,Mode,production_semaine_courante
7168,71.28,6.0,0,Livres,production_semaine_courante
7169,105.5,23.1,0,Mode,production_semaine_courante
7170,60.93,1.5,1,Mode,production_semaine_courante
7171,23.19,55.3,1,Beaute,production_semaine_courante
7172,169.56,1.9,2,Jardin,production_semaine_courante
7173,192.72,22.2,2,Mode,production_semaine_courante
7174,41.44,6.9,1,Jardin,production_semaine_courante
7175,39.21,30.1,2,Jardin,production_semaine_courante
7176,68.77,,4,Beaute,production_semaine_courante
7177,42.39,7.0,1,Beaute,production_semaine_courante
7178,69.56,6.1,0,Electronique,production_semaine_courante
7179,105.71,74.8,1,Maison,production_semaine_courante
7180,81.2,63.6,0,Mode,production_semaine_courante
7181,59.47,3.2,1,Mode,production_semaine_courante
7182,29.98,14.9,1,Maison,production_semaine_courante
7183,193.77,,1,Maison,production_semaine_courante
7184,99.62,2.5,1,Livres,production_semaine_courante
7185,116.04,2.8,1,Beaute,production_semaine_courante
7186,200.58,,1,Jardin,production_semaine_courante
7187,59.7,9.0,1,Electronique,production_semaine_courante
7188,166.07,2.0,1,Electronique,production_semaine_courante
7189,175.87,3.6,0,Sport,production_semaine_courante
7190,57.8,4.7,0,Electronique,production_semaine_courante
7191,233.86,10.7,0,Jardin,production_semaine_courante
7192,83.3,6.1,2,Sport,production_semaine_courante
7193,120.5,,1,Sport,production_semaine_courante
7194,74.55,2.7,1,Maison,production_semaine_courante
7195,101.68,5.9,1,Maison,production_semaine_courante
7196,26.73,1.1,1,Maison,production_semaine_courante
7197,141.06,33.1,1,Electronique,production_semaine_courante
7198,42.15,3.3,1,Electronique,production_semaine_courante
7199,300.44,21.2,0,Sport,production_semaine_courante
7200,31.06,6.5,0,Mode,production_semaine_courante
7201,65.92,9.6,1,Jardin,production_semaine_courante
7202,52.78,5.2,1,Mode,production_semaine_courante
7203,19.32,17.9,2,Electronique,production_semaine_courante
7204,180.09,27.9,1,Mode,production_semaine_courante
7205,39.03,5.1,2,Maison,production_semaine_courante
7206,77.39,4.2,4,Electronique,production_semaine_courante
7207,33.75,17.2,0,Electronique,production_semaine_courante
7208,143.43,3.3,1,Maison,production_semaine_courante
7209,59.85,15.3,0,Maison,production_semaine_courante
7210,84.39,1.5,2,Jardin,production_semaine_courante
7211,65.6,14.5,2,Jardin,production_semaine_courante
7212,92.26,10.8,2,Mode,production_semaine_courante
7213,173.05,,1,Electronique,production_semaine_courante
7214,66.02,15.7,1,Beaute,production_semaine_courante
7215,105.54,,0,Jardin,production_semaine_courante
7216,61.24,,1,Jardin,production_semaine_courante
7217,28.51,6.5,1,Electronique,production_semaine_courante
7218,84.76,10.2,2,Maison,production_semaine_courante
7219,31.87,1.4,2,Livres,production_semaine_courante
7220,57.48,47.4,1,Jardin,production_semaine_courante
7221,14.56,16.4,3,Electronique,production_semaine_courante
7222,79.4,,1,Livres,production_semaine_courante
7223,63.09,26.0,2,Mode,production_semaine_courante
7224,76.68,5.8,0,Electronique,production_semaine_courante
7225,78.22,13.6,2,Sport,production_semaine_courante
7226,97.58,4.9,0,Mode,production_semaine_courante
7227,108.31,19.8,1,Livres,production_semaine_courante
7228,286.77,19.3,3,Livres,production_semaine_courante
7229,196.81,12.0,1,Jardin,production_semaine_courante
7230,106.34,,2,Maison,production_semaine_courante
7231,55.39,4.4,0,Electronique,production_semaine_courante
7232,56.29,7.2,0,Mode,production_semaine_courante
7233,7.41,2.4,3,Sport,production_semaine_courante
7234,31.73,6.2,2,Livres,production_semaine_courante
7235,61.6,17.3,1,Maison,production_semaine_courante
7236,84.38,26.7,2,Sport,production_semaine_courante
7237,364.8,6.1,1,Sport,production_semaine_courante
7238,95.4,4.0,1,Mode,production_semaine_courante
7239,109.29,26.8,1,Beaute,production_semaine_courante
7240,27.61,33.2,0,Maison,production_semaine_courante
7241,45.08,7.9,1,Jardin,production_semaine_courante
7242,61.92,,3,Livres,production_semaine_courante
7243,19.8,17.8,1,Electronique,production_semaine_courante
7244,93.63,23.0,1,Sport,production_semaine_courante
7245,39.24,0.3,3,Livres,production_semaine_courante
7246,24.47,13.6,2,Electronique,production_semaine_courante
7247,127.27,13.3,0,Jardin,production_semaine_courante
7248,62.07,,2,Mode,production_semaine_courante
7249,87.56,20.8,3,Sport,production_semaine_courante
7250,24.86,8.4,1,Jardin,production_semaine_courante
7251,118.01,16.9,2,Beaute,production_semaine_courante
7252,100.54,10.9,1,Maison,production_semaine_courante
7253,74.3,,0,Electronique,production_semaine_courante
7254,115.85,14.0,1,Electronique,production_semaine_courante
7255,45.21,20.0,3,Beaute,production_semaine_courante
7256,53.01,54.7,2,Sport,production_semaine_courante
7257,51.46,7.2,2,Maison,production_semaine_courante
7258,15.84,1.0,2,Jardin,production_semaine_courante
7259,59.95,,1,Maison,production_semaine_courante
7260,69.88,14.7,0,Sport,production_semaine_courante
7261,42.69,43.9,1,Beaute,production_semaine_courante
7262,62.14,1.6,1,Sport,production_semaine_courante
7263,65.52,6.3,3,Sport,production_semaine_courante
7264,111.07,2.2,1,Maison,production_semaine_courante
7265,115.11,27.1,2,Jardin,production_semaine_courante
7266,181.64,31.8,1,Sport,production_semaine_courante
7267,45.41,10.4,0,Sport,production_semaine_courante
7268,149.57,3.1,1,Livres,production_semaine_courante
7269,132.39,2.0,3,Electronique,production_semaine_courante
7270,22.44,13.3,1,Jardin,production_semaine_courante
7271,139.43,10.6,1,Sport,production_semaine_courante
7272,22.53,17.8,1,Livres,production_semaine_courante
7273,75.8,5.5,4,Jardin,production_semaine_courante
7274,156.54,7.7,0,Jardin,production_semaine_courante
7275,8.49,0.3,2,Maison,production_semaine_courante
7276,103.24,,2,Jardin,production_semaine_courante
7277,24.97,8.3,0,Mode,production_semaine_courante
7278,184.55,37.8,2,Livres,production_semaine_courante
7279,129.46,15.4,0,Electronique,production_semaine_courante
7280,18.28,7.6,3,Electronique,production_semaine_courante
7281,47.96,4.6,1,Electronique,production_semaine_courante
7282,164.68,,0,Maison,production_semaine_courante
7283,89.37,,1,Electronique,production_semaine_courante
7284,113.72,5.9,1,Beaute,production_semaine_courante
7285,52.88,43.1,1,Maison,production_semaine_courante
7286,133.78,,1,Livres,production_semaine_courante
7287,213.59,11.4,3,Electronique,production_semaine_courante
7288,28.43,3.4,0,Mode,production_semaine_courante
7289,50.44,26.9,0,Maison,production_semaine_courante
7290,89.48,3.4,1,Maison,production_semaine_courante
7291,61.18,4.3,4,Electronique,production_semaine_courante
7292,87.97,3.2,2,Jardin,production_semaine_courante
7293,101.34,2.6,1,Mode,production_semaine_courante
7294,61.44,46.0,1,Livres,production_semaine_courante
7295,43.59,13.8,0,Mode,production_semaine_courante
7296,75.7,15.2,1,Jardin,production_semaine_courante
7297,21.42,46.3,2,Maison,production_semaine_courante
7298,39.76,3.9,0,Jardin,production_semaine_courante
7299,54.52,0.1,2,Maison,production_semaine_courante
7300,71.03,13.7,1,Electronique,production_semaine_courante
7301,175.34,,2,Sport,production_semaine_courante
7302,13.38,9.7,3,Sport,production_semaine_courante
7303,72.88,1.0,2,Electronique,production_semaine_courante
7304,113.45,9.1,4,Mode,production_semaine_courante
7305,58.68,5.1,0,Jardin,production_semaine_courante
7306,45.05,4.8,2,Electronique,production_semaine_courante
7307,65.52,3.8,1,Sport,production_semaine_courante
7308,45.94,,3,Sport,production_semaine_courante
7309,29.84,6.5,5,Livres,production_semaine_courante
7310,36.3,5.5,1,Electronique,production_semaine_courante
7311,36.89,57.8,2,Beaute,production_semaine_courante
7312,285.3,40.5,1,Electronique,production_semaine_courante
7313,82.08,12.8,3,Mode,production_semaine_courante
7314,62.82,59.5,0,Sport,production_semaine_courante
7315,31.12,,0,Jardin,production_semaine_courante
7316,195.83,,0,Electronique,production_semaine_courante
7317,109.04,,0,Mode,production_semaine_courante
7318,118.74,47.9,2,Livres,production_semaine_courante
7319,177.95,14.1,4,Maison,production_semaine_courante
7320,46.2,3.6,0,Beaute,production_semaine_courante
7321,181.0,17.5,0,Jardin,production_semaine_courante
7322,87.54,3.5,2,Jardin,production_semaine_courante
7323,145.5,,3,Maison,production_semaine_courante
7324,71.0,3.9,0,Sport,production_semaine_courante
7325,47.07,4.2,1,Jardin,production_semaine_courante
7326,117.67,0.1,1,Electronique,production_semaine_courante
7327,26.92,31.9,1,Sport,production_semaine_courante
7328,108.39,5.3,0,Maison,production_semaine_courante
7329,4.14,1.4,4,Mode,production_semaine_courante
7330,16.93,1.4,2,Jardin,production_semaine_courante
7331,34.81,12.2,0,Livres,production_semaine_courante
7332,60.33,74.3,1,Maison,production_semaine_courante
7333,121.64,2.4,0,Jardin,production_semaine_courante
7334,38.69,1.6,0,Sport,production_semaine_courante
7335,96.07,,2,Jardin,production_semaine_courante
7336,62.32,12.4,2,Mode,production_semaine_courante
7337,140.17,,3,Mode,production_semaine_courante
7338,31.73,5.4,1,Mode,production_semaine_courante
7339,53.29,8.3,0,Sport,production_semaine_courante
7340,160.48,5.7,1,Mode,production_semaine_courante
7341,28.74,,0,Electronique,production_semaine_courante
7342,105.49,0.6,2,Jardin,production_semaine_courante
7343,11.15,4.0,0,Jardin,production_semaine_courante
7344,170.1,,2,Beaute,production_semaine_courante
7345,35.12,26.9,0,Jardin,production_semaine_courante
7346,38.2,1.8,2,Jardin,production_semaine_courante
7347,20.92,54.6,1,Livres,production_semaine_courante
7348,100.07,17.7,0,Sport,production_semaine_courante
7349,76.64,4.8,0,Jardin,production_semaine_courante
7350,30.47,9.1,2,Beaute,production_semaine_courante
7351,66.86,5.3,1,Electronique,production_semaine_courante
7352,266.72,2.4,1,Maison,production_semaine_courante
7353,138.21,5.2,4,Maison,production_semaine_courante
7354,159.67,13.0,1,Jardin,production_semaine_courante
7355,37.29,26.2,3,Livres,production_semaine_courante
7356,32.56,6.8,4,Jardin,production_semaine_courante
7357,13.26,6.4,1,Jardin,production_semaine_courante
7358,86.04,9.5,0,Maison,production_semaine_courante
7359,54.53,15.5,1,Livres,production_semaine_courante
7360,168.05,20.9,2,Mode,production_semaine_courante
7361,160.03,,0,Maison,production_semaine_courante
7362,98.35,13.2,0,Jardin,production_semaine_courante
7363,23.23,7.4,0,Beaute,production_semaine_courante
7364,21.48,,0,Jardin,production_semaine_courante
7365,6.84,2.7,2,Mode,production_semaine_courante
7366,31.18,4.5,0,Livres,production_semaine_courante
7367,23.21,8.3,2,Mode,production_semaine_courante
7368,103.36,33.0,2,Sport,production_semaine_courante
7369,51.92,12.8,1,Maison,production_semaine_courante
7370,43.4,50.5,1,Beaute,production_semaine_courante
7371,62.41,1.6,0,Electronique,production_semaine_courante
7372,70.4,9.2,1,Maison,production_semaine_courante
7373,40.29,8.1,2,Livres,production_semaine_courante
7374,53.68,13.8,0,Beaute,production_semaine_courante
7375,110.78,25.1,1,Sport,production_semaine_courante
7376,124.95,27.6,0,Sport,production_semaine_courante
7377,22.83,16.6,1,Jardin,production_semaine_courante
7378,58.37,,1,Jardin,production_semaine_courante
7379,180.54,44.6,0,Maison,production_semaine_courante
7380,183.38,,1,Maison,production_semaine_courante
7381,168.55,26.8,2,Beaute,production_semaine_courante
7382,91.21,,1,Electronique,production_semaine_courante
7383,55.89,10.1,2,Maison,production_semaine_courante
7384,8.17,19.6,1,Mode,production_semaine_courante
7385,27.78,,0,Mode,production_semaine_courante
7386,63.35,2.6,1,Beaute,production_semaine_courante
7387,113.46,13.2,3,Maison,production_semaine_courante
7388,97.27,3.3,2,Mode,production_semaine_courante
7389,21.56,9.2,2,Jardin,production_semaine_courante
7390,45.71,30.9,1,Jardin,production_semaine_courante
7391,173.49,,2,Jardin,production_semaine_courante
7392,58.02,0.5,0,Maison,production_semaine_courante
7393,98.21,14.0,1,Electronique,production_semaine_courante
7394,47.9,6.0,1,Electronique,production_semaine_courante
7395,12.67,8.1,1,Mode,production_semaine_courante
7396,79.22,7.8,0,Mode,production_semaine_courante
7397,56.0,,1,Jardin,production_semaine_courante
7398,60.03,0.1,2,Jardin,production_semaine_courante
7399,71.59,34.3,3,Jardin,production_semaine_courante
7400,29.98,3.7,0,Livres,production_semaine_courante
7401,68.76,8.3,1,Beaute,production_semaine_courante
7402,31.02,53.6,2,Jardin,production_semaine_courante
7403,98.68,26.3,1,Jardin,production_semaine_courante
7404,400.43,1.7,0,Beaute,production_semaine_courante
7405,37.9,10.7,1,Mode,production_semaine_courante
7406,174.92,19.6,1,Mode,production_semaine_courante
7407,63.38,18.0,1,Beaute,production_semaine_courante
7408,70.92,,0,Maison,production_semaine_courante
7409,57.84,9.2,3,Jardin,production_semaine_courante
7410,37.07,,0,Beaute,production_semaine_courante
7411,44.75,9.4,0,Livres,production_semaine_courante
7412,215.11,15.7,2,Electronique,production_semaine_courante
7413,29.96,14.1,0,Sport,production_semaine_courante
7414,132.67,1.1,0,Maison,production_semaine_courante
7415,49.93,1.0,0,Livres,production_semaine_courante
7416,10.35,50.4,2,Maison,production_semaine_courante
7417,68.17,2.5,2,Jardin,production_semaine_courante
7418,272.79,5.2,2,Livres,production_semaine_courante
7419,118.02,21.9,2,Livres,production_semaine_courante
7420,4.18,7.9,0,Jardin,production_semaine_courante
7421,110.09,3.0,2,Jardin,production_semaine_courante
7422,54.0,9.4,0,Mode,production_semaine_courante
7423,24.07,12.6,1,Jardin,production_semaine_courante
7424,48.05,9.0,1,Mode,production_semaine_courante
7425,25.32,37.7,1,Sport,production_semaine_courante
7426,11.45,5.0,0,Electronique,production_semaine_courante
7427,34.45,16.2,0,Beaute,production_semaine_courante
7428,41.01,1.8,0,Sport,production_semaine_courante
7429,39.97,7.5,0,Beaute,production_semaine_courante
7430,47.07,20.3,2,Livres,production_semaine_courante
7431,37.62,3.8,1,Beaute,production_semaine_courante
7432,65.61,13.4,1,Mode,production_semaine_courante
7433,172.33,2.5,3,Jardin,production_semaine_courante
7434,12.89,1.6,1,Beaute,production_semaine_courante
7435,87.15,,2,Sport,production_semaine_courante
7436,86.47,16.9,0,Jardin,production_semaine_courante
7437,25.92,1.8,2,Mode,production_semaine_courante
7438,147.2,37.5,1,Sport,production_semaine_courante
7439,13.47,3.8,1,Livres,production_semaine_courante
7440,110.57,1.9,0,Electronique,production_semaine_courante
7441,71.57,3.4,1,Maison,production_semaine_courante
7442,24.71,2.8,0,Jardin,production_semaine_courante
7443,174.51,1.4,3,Mode,production_semaine_courante
7444,12.54,24.0,3,Sport,production_semaine_courante
7445,151.88,10.3,0,Beaute,production_semaine_courante
7446,38.04,,0,Livres,production_semaine_courante
7447,54.15,45.1,2,Livres,production_semaine_courante
7448,23.48,7.0,1,Jardin,production_semaine_courante
7449,40.84,2.7,2,Maison,production_semaine_courante
7450,122.16,4.8,0,Livres,production_semaine_courante
7451,84.05,4.1,0,Livres,production_semaine_courante
7452,204.25,10.4,0,Maison,production_semaine_courante
7453,27.45,5.2,3,Jardin,production_semaine_courante
7454,48.27,10.9,2,Jardin,production_semaine_courante
7455,88.73,16.6,0,Mode,production_semaine_courante
7456,89.06,22.5,1,Livres,production_semaine_courante
7457,51.66,18.6,1,Livres,production_semaine_courante
7458,20.91,3.5,0,Maison,production_semaine_courante
7459,156.24,,0,Jardin,production_semaine_courante
7460,27.51,,0,Livres,production_semaine_courante
7461,39.18,,3,Livres,production_semaine_courante
7462,51.96,1.3,2,Mode,production_semaine_courante
7463,82.57,11.2,1,Maison,production_semaine_courante
7464,24.79,,3,Maison,production_semaine_courante
7465,50.53,21.2,0,Livres,production_semaine_courante
7466,116.74,5.7,0,Beaute,production_semaine_courante
7467,183.19,57.7,1,Electronique,production_semaine_courante
7468,33.84,21.3,0,Maison,production_semaine_courante
7469,11.89,0.9,1,Sport,production_semaine_courante
7470,86.94,,1,Livres,production_semaine_courante
7471,15.46,,1,Livres,production_semaine_courante
7472,78.8,17.8,1,Sport,production_semaine_courante
7473,55.54,10.3,4,Electronique,production_semaine_courante
7474,52.35,9.9,5,Mode,production_semaine_courante
7475,26.12,6.9,0,Mode,production_semaine_courante
7476,208.31,4.8,2,Jardin,production_semaine_courante
7477,45.95,43.8,1,Mode,production_semaine_courante
7478,108.37,5.7,1,Sport,production_semaine_courante
7479,69.47,1.0,0,Livres,production_semaine_courante
7480,97.83,2.7,1,Jardin,production_semaine_courante
7481,168.74,29.2,2,Jardin,production_semaine_courante
7482,26.25,13.3,0,Jardin,production_semaine_courante
7483,32.26,22.6,0,Livres,production_semaine_courante
7484,41.93,24.8,2,Livres,production_semaine_courante
7485,166.69,26.0,3,Jardin,production_semaine_courante
7486,114.52,12.0,0,Jardin,production_semaine_courante
7487,57.1,2.9,0,Jardin,production_semaine_courante
7488,50.25,2.4,0,Maison,production_semaine_courante
7489,43.57,12.8,0,Maison,production_semaine_courante
7490,86.26,6.8,1,Sport,production_semaine_courante
7491,161.01,12.2,0,Livres,production_semaine_courante
7492,91.27,10.4,4,Jardin,production_semaine_courante
7493,66.0,13.8,1,Jardin,production_semaine_courante
7494,101.19,,0,Sport,production_semaine_courante
7495,37.8,0.5,1,Maison,production_semaine_courante
7496,181.39,19.2,0,Jardin,production_semaine_courante
7497,181.11,3.2,1,Mode,production_semaine_courante
7498,62.91,15.8,2,Mode,production_semaine_courante
7499,34.94,,2,Livres,production_semaine_courante
7500,34.93,60.1,1,Mode,production_semaine_courante
7501,49.17,27.1,2,Maison,production_semaine_courante
7502,81.3,8.0,2,Mode,production_semaine_courante
7503,10.1,14.4,1,Mode,production_semaine_courante
7504,55.32,1.9,0,Beaute,production_semaine_courante
7505,118.93,7.3,0,Maison,production_semaine_courante
7506,46.76,19.9,2,Sport,production_semaine_courante
7507,31.32,14.6,0,Mode,production_semaine_courante
7508,76.65,9.9,3,Jardin,production_semaine_courante
7509,56.38,2.9,3,Maison,production_semaine_courante
7510,100.78,24.4,3,Maison,production_semaine_courante
7511,21.38,4.8,2,Mode,production_semaine_courante
7512,78.48,25.8,1,Maison,production_semaine_courante
7513,161.08,,0,Sport,production_semaine_courante
7514,80.8,7.0,2,Sport,production_semaine_courante
7515,34.31,0.6,4,Jardin,production_semaine_courante
7516,5.15,,2,Jardin,production_semaine_courante
7517,28.56,33.0,0,Beaute,production_semaine_courante
7518,51.38,25.6,0,Electronique,production_semaine_courante
7519,12.81,12.8,0,Beaute,production_semaine_courante
7520,60.88,9.4,3,Electronique,production_semaine_courante
7521,50.62,15.6,1,Livres,production_semaine_courante
7522,22.3,,3,Maison,production_semaine_courante
7523,93.57,15.5,0,Jardin,production_semaine_courante
7524,109.06,5.5,0,Jardin,production_semaine_courante
7525,191.83,27.3,1,Maison,production_semaine_courante
7526,52.74,18.2,2,Sport,production_semaine_courante
7527,19.98,6.0,0,Beaute,production_semaine_courante
7528,23.9,26.6,0,Mode,production_semaine_courante
7529,147.05,10.0,0,Jardin,production_semaine_courante
7530,69.22,2.9,3,Maison,production_semaine_courante
7531,56.4,1.2,1,Mode,production_semaine_courante
7532,129.58,18.0,0,Jardin,production_semaine_courante
7533,36.39,30.1,1,Mode,production_semaine_courante
7534,168.27,24.7,2,Electronique,production_semaine_courante
7535,40.92,16.0,0,Beaute,production_semaine_courante
7536,120.67,2.3,0,Livres,production_semaine_courante
7537,66.88,1.5,0,Beaute,production_semaine_courante
7538,72.89,6.3,0,Livres,production_semaine_courante
7539,52.36,29.0,1,Electronique,production_semaine_courante
7540,166.79,48.9,2,Sport,production_semaine_courante
7541,31.72,4.1,1,Maison,production_semaine_courante
7542,135.25,21.5,1,Jardin,production_semaine_courante
7543,26.41,12.8,1,Electronique,production_semaine_courante
7544,9.75,,1,Mode,production_semaine_courante
7545,91.52,11.7,2,Jardin,production_semaine_courante
7546,59.74,,0,Jardin,production_semaine_courante
7547,64.5,4.8,0,Jardin,production_semaine_courante
7548,16.46,34.1,3,Electronique,production_semaine_courante
7549,59.78,4.0,0,Beaute,production_semaine_courante
7550,38.11,1.2,1,Maison,production_semaine_courante
7551,220.59,2.6,0,Jardin,production_semaine_courante
7552,101.39,27.2,2,Electronique,production_semaine_courante
7553,68.03,8.1,0,Mode,production_semaine_courante
7554,123.36,23.9,1,Sport,production_semaine_courante
7555,49.06,,1,Mode,production_semaine_courante
7556,70.53,9.8,0,Livres,production_semaine_courante
7557,47.73,24.7,2,Jardin,production_semaine_courante
7558,39.61,8.3,1,Livres,production_semaine_courante
7559,80.49,24.3,1,Maison,production_semaine_courante
7560,122.84,1.6,2,Jardin,production_semaine_courante
7561,62.69,15.2,2,Electronique,production_semaine_courante
7562,30.84,18.2,1,Mode,production_semaine_courante
7563,53.76,34.4,2,Sport,production_semaine_courante
7564,38.69,,2,Electronique,production_semaine_courante
7565,48.19,13.9,0,Electronique,production_semaine_courante
7566,40.93,8.5,1,Maison,production_semaine_courante
7567,102.73,,0,Jardin,production_semaine_courante
7568,256.03,1.7,3,Jardin,production_semaine_courante
7569,46.65,2.2,1,Sport,production_semaine_courante
7570,67.69,27.2,3,Electronique,production_semaine_courante
7571,41.25,20.8,0,Mode,production_semaine_courante
7572,35.02,7.2,0,Maison,production_semaine_courante
7573,41.35,26.4,1,Mode,production_semaine_courante
7574,6.28,1.3,2,Electronique,production_semaine_courante
7575,101.46,14.7,1,Livres,production_semaine_courante
7576,18.69,,1,Beaute,production_semaine_courante
7577,88.8,27.4,1,Mode,production_semaine_courante
7578,64.15,7.0,2,Jardin,production_semaine_courante
7579,58.32,20.5,0,Jardin,production_semaine_courante
7580,104.47,8.4,1,Sport,production_semaine_courante
7581,84.46,27.5,4,Electronique,production_semaine_courante
7582,99.97,11.3,0,Jardin,production_semaine_courante
7583,98.19,21.7,0,Livres,production_semaine_courante
7584,97.61,1.2,0,Mode,production_semaine_courante
7585,74.0,,1,Beaute,production_semaine_courante
7586,179.11,12.0,2,Maison,production_semaine_courante
7587,72.64,14.1,0,Beaute,production_semaine_courante
7588,236.49,17.8,0,Sport,production_semaine_courante
7589,36.01,37.5,0,Sport,production_semaine_courante
7590,23.93,23.1,1,Livres,production_semaine_courante
7591,105.03,3.7,2,Beaute,production_semaine_courante
7592,6.54,26.2,0,Electronique,production_semaine_courante
7593,112.12,,1,Electronique,production_semaine_courante
7594,14.73,14.6,0,Maison,production_semaine_courante
7595,59.23,32.2,3,Maison,production_semaine_courante
7596,111.72,1.6,1,Mode,production_semaine_courante
7597,16.56,28.4,1,Livres,production_semaine_courante
7598,54.29,24.0,0,Mode,production_semaine_courante
7599,118.51,10.5,3,Livres,production_semaine_courante
7600,7.32,5.5,2,Jardin,production_semaine_courante
7601,74.92,7.8,0,Electronique,production_semaine_courante
